	CHR	ChromosomePatch
clump1664	6	175
clump1665	6	176
clump1666	6	177
clump1667	6	178
clump1668	6	179
clump1669	6	180
clump1670	6	182
clump1671	6	184
clump1672	6	186
clump1673	6	187
clump1674	6	188
clump1675	6	190
clump1676	6	193
clump1677	6	194
clump1678	6	197
clump1679	6	199
clump1680	6	200
clump1681	6	201
clump1682	6	202
clump1683	6	203
clump1684	6	204
clump1685	6	205
clump1686	6	206
clump1687	6	207
clump1688	6	208
clump1689	6	209
clump1690	6	211
clump1691	6	213
clump1692	6	214
clump1693	6	215
clump1694	6	216
clump1695	6	218
clump1696	6	219
clump1697	6	220
clump1698	6	221
clump1699	6	222
clump1700	6	223
clump1701	6	225
clump1702	6	227
clump1703	6	228
clump1704	6	232
clump1705	6	233
clump1706	6	234
clump1707	6	235
clump1708	6	236
clump1709	6	237
clump1710	6	239
clump1711	6	240
clump1712	6	242
clump1713	6	243
clump1714	6	244
clump1715	6	246
clump1716	6	247
clump1717	6	250
clump1718	6	252
clump1719	6	254
clump1720	6	255
clump1721	6	259
clump1722	6	260
clump1723	6	261
clump1724	6	262
clump1725	6	263
clump1726	6	265
clump1727	6	266
clump1728	6	268
clump1729	6	269
clump1730	6	270
clump1731	6	271
clump1732	6	272
clump1733	6	273
clump1734	6	274
clump1735	6	275
clump1736	6	276
clump1737	6	277
clump1738	6	278
clump1739	6	279
clump1740	6	280
clump1741	6	282
clump1742	6	283
clump1743	6	285
clump1744	6	287
clump1745	6	294
clump1746	6	295
clump1747	6	297
clump1748	6	301
clump1749	6	302
clump1750	6	303
clump1751	6	304
clump1752	6	305
clump1753	6	306
clump1754	6	307
clump1755	6	308
clump1756	6	310
clump1757	6	312
clump1758	6	313
clump1759	6	315
clump1760	6	316
clump1761	6	317
clump1762	6	318
clump1763	6	319
clump1764	6	320
clump1765	6	321
clump1766	6	322
clump1767	6	323
clump1768	6	325
clump1769	6	326
clump1770	6	327
clump1771	6	328
clump1772	6	329
clump1773	6	330
clump1774	6	331
clump1775	6	332
clump1776	6	333
clump1777	6	335
clump1778	6	337
clump1779	6	338
clump1780	6	341
clump1781	7	0
clump1782	7	1
clump1783	7	2
clump1784	7	3
clump1785	7	4
clump1786	7	6
clump1787	7	7
clump1788	7	8
clump1789	7	10
clump1790	7	11
clump1791	7	12
clump1792	7	14
clump1793	7	16
clump1794	7	18
clump1795	7	19
clump1796	7	20
clump1797	7	21
clump1798	7	23
clump1799	7	24
clump1800	7	25
clump1801	7	26
clump1802	7	27
clump1803	7	28
clump1804	7	29
clump1805	7	31
clump1806	7	32
clump1807	7	33
clump1808	7	34
clump1809	7	35
clump1810	7	36
clump1811	7	37
clump1812	7	38
clump1813	7	39
clump1814	7	40
clump1815	7	41
clump1816	7	42
clump1817	7	43
clump1818	7	44
clump1819	7	45
clump1820	7	46
clump1821	7	48
clump1822	7	49
clump1823	7	50
clump1824	7	51
clump1825	7	52
clump1826	7	53
clump1827	7	54
clump1828	7	55
clump1829	7	56
clump1830	7	58
clump1831	7	59
clump1832	7	61
clump1833	7	62
clump1834	7	63
clump1835	7	67
clump1836	7	68
clump1837	7	71
clump1838	7	72
clump1839	7	73
clump1840	7	75
clump1841	7	76
clump1842	7	78
clump1843	7	80
clump1844	7	81
clump1845	7	83
clump1846	7	84
clump1847	7	85
clump1848	7	86
clump1849	7	87
clump1850	7	89
clump1851	7	90
clump1852	7	91
clump1853	7	92
clump1854	7	93
clump1855	7	94
clump1856	7	95
clump1857	7	97
clump1858	7	98
clump1859	7	100
clump1860	7	101
clump1861	7	102
clump1862	7	103
clump1863	7	104
clump1864	7	105
clump1865	7	106
clump1866	7	108
clump1867	7	109
clump1868	7	110
clump1869	7	112
clump1870	7	115
clump1871	7	122
clump1872	7	123
clump1873	7	124
clump1874	7	126
clump1875	7	129
clump1876	7	131
clump1877	7	135
clump1878	7	136
clump1879	7	137
clump1880	7	138
clump1881	7	139
clump1882	7	140
clump1883	7	142
clump1884	7	144
clump1885	7	145
clump1886	7	146
clump1887	7	148
clump1888	7	150
clump1889	7	152
clump1890	7	154
clump1891	7	155
clump1892	7	156
clump1893	7	157
clump1894	7	158
clump1895	7	159
clump1896	7	160
clump1897	7	162
clump1898	7	163
clump1899	7	164
clump1900	7	165
clump1901	7	166
clump1902	7	169
clump1903	7	173
clump1904	7	174
clump1905	7	175
clump1906	7	176
clump1907	7	177
clump1908	7	178
clump1909	7	182
clump1910	7	184
clump1911	7	185
clump1912	7	187
clump1913	7	189
clump1914	7	190
clump1915	7	192
clump1916	7	194
clump1917	7	195
clump1918	7	196
clump1919	7	197
clump1920	7	198
clump1921	7	199
clump1922	7	200
clump1923	7	201
clump1924	7	202
clump1925	7	203
clump1926	7	204
clump1927	7	205
clump1928	7	206
clump1929	7	209
clump1930	7	210
clump1931	7	212
clump1932	7	213
clump1933	7	214
clump1934	7	215
clump1935	7	216
clump1936	7	217
clump1937	7	218
clump1938	7	219
clump1939	7	220
clump1940	7	221
clump1941	7	223
clump1942	7	224
clump1943	7	229
clump1944	7	230
clump1945	7	231
clump1946	7	233
clump1947	7	236
clump1948	7	237
clump1949	7	238
clump1950	7	239
clump1951	7	242
clump1952	7	246
clump1953	7	247
clump1954	7	248
clump1955	7	249
clump1956	7	250
clump1957	7	251
clump1958	7	254
clump1959	7	255
clump1960	7	257
clump1961	7	258
clump1962	7	259
clump1963	7	261
clump1964	7	262
clump1965	7	263
clump1966	7	264
clump1967	7	265
clump1968	7	269
clump1969	7	270
clump1970	7	271
clump1971	7	276
clump1972	7	277
clump1973	7	278
clump1974	7	279
clump1975	7	280
clump1976	7	281
clump1977	7	283
clump1978	7	286
clump1979	7	287
clump1980	7	288
clump1981	7	289
clump1982	7	290
clump1983	7	295
clump1984	7	298
clump1985	7	299
clump1986	7	300
clump1987	7	301
clump1988	7	302
clump1989	7	303
clump1990	7	304
clump1991	7	305
clump1992	7	306
clump1993	7	307
clump1994	7	309
clump1995	7	310
clump1996	7	311
clump1997	7	312
clump1998	7	313
clump1999	7	314
clump2000	7	315
clump2001	7	316
clump2002	7	317
clump2003	8	1
clump2004	8	3
clump2005	8	4
clump2006	8	5
clump2007	8	6
clump2008	8	7
clump2009	8	8
clump2010	8	9
clump2011	8	10
clump2012	8	12
clump2013	8	13
clump2014	8	14
clump2015	8	16
clump2016	8	17
clump2017	8	18
clump2018	8	19
clump2019	8	20
clump2020	8	21
clump2021	8	22
clump2022	8	23
clump2023	8	24
clump2024	8	25
clump2025	8	26
clump2026	8	27
clump2027	8	28
clump2028	8	29
clump2029	8	30
clump2030	8	31
clump2031	8	32
clump2032	8	33
clump2033	8	34
clump2034	8	35
clump2035	8	36
clump2036	8	37
clump2037	8	38
clump2038	8	39
clump2039	8	40
clump2040	8	41
clump2041	8	42
clump2042	8	43
clump2043	8	44
clump2044	8	45
clump2045	8	46
clump2046	8	47
clump2047	8	48
clump2048	8	49
clump2049	8	50
clump2050	8	51
clump2051	8	52
clump2052	8	53
clump2053	8	54
clump2054	8	55
clump2055	8	56
clump2056	8	57
clump2057	8	58
clump2058	8	59
clump2059	8	61
clump2060	8	65
clump2061	8	66
clump2062	8	68
clump2063	8	71
clump2064	8	76
clump2065	8	77
clump2066	8	78
clump2067	8	79
clump2068	8	80
clump2069	8	81
clump2070	8	82
clump2071	8	83
clump2072	8	84
clump2073	8	85
clump2074	8	86
clump2075	8	87
clump2076	8	93
clump2077	8	94
clump2078	8	95
clump2079	8	96
clump2080	8	97
clump2081	8	98
clump2082	8	100
clump2083	8	104
clump2084	8	106
clump2085	8	107
clump2086	8	110
clump2087	8	113
clump2088	8	114
clump2089	8	115
clump2090	8	116
clump2091	8	117
clump2092	8	118
clump2093	8	119
clump2094	8	120
clump2095	8	123
clump2096	8	124
clump2097	8	125
clump2098	8	126
clump2099	8	127
clump2100	8	128
clump2101	8	130
clump2102	8	131
clump2103	8	132
clump2104	8	133
clump2105	8	137
clump2106	8	138
clump2107	8	139
clump2108	8	141
clump2109	8	142
clump2110	8	143
clump2111	8	144
clump2112	8	145
clump2113	8	146
clump2114	8	147
clump2115	8	148
clump2116	8	150
clump2117	8	151
clump2118	8	152
clump2119	8	158
clump2120	8	160
clump2121	8	161
clump2122	8	162
clump2123	8	163
clump2124	8	164
clump2125	8	165
clump2126	8	166
clump2127	8	167
clump2128	8	168
clump2129	8	169
clump2130	8	173
clump2131	8	175
clump2132	8	178
clump2133	8	183
clump2134	8	184
clump2135	8	185
clump2136	8	186
clump2137	8	187
clump2138	8	188
clump2139	8	189
clump2140	8	190
clump2141	8	191
clump2142	8	192
clump2143	8	193
clump2144	8	194
clump2145	8	196
clump2146	8	197
clump2147	8	198
clump2148	8	199
clump2149	8	200
clump2150	8	201
clump2151	8	202
clump2152	8	204
clump2153	8	205
clump2154	8	206
clump2155	8	207
clump2156	8	211
clump2157	8	212
clump2158	8	216
clump2159	8	217
clump2160	8	218
clump2161	8	219
clump2162	8	220
clump2163	8	223
clump2164	8	224
clump2165	8	229
clump2166	8	232
clump2167	8	233
clump2168	8	234
clump2169	8	235
clump2170	8	236
clump2171	8	237
clump2172	8	238
clump2173	8	239
clump2174	8	240
clump2175	8	242
clump2176	8	243
clump2177	8	245
clump2178	8	246
clump2179	8	247
clump2180	8	248
clump2181	8	249
clump2182	8	250
clump2183	8	251
clump2184	8	252
clump2185	8	253
clump2186	8	254
clump2187	8	255
clump2188	8	256
clump2189	8	257
clump2190	8	258
clump2191	8	259
clump2192	8	260
clump2193	8	261
clump2194	8	262
clump2195	8	263
clump2196	8	264
clump2197	8	265
clump2198	8	266
clump2199	8	267
clump2200	8	268
clump2201	8	269
clump2202	8	270
clump2203	8	271
clump2204	8	272
clump2205	8	273
clump2206	8	276
clump2207	8	277
clump2208	8	278
clump2209	8	279
clump2210	8	280
clump2211	8	281
clump2212	8	282
clump2213	8	283
clump2214	8	284
clump2215	8	286
clump2216	8	287
clump2217	8	288
clump2218	8	289
clump2219	8	291
clump2220	8	292
clump2221	9	1
clump2222	9	2
clump2223	9	3
clump2224	9	4
clump2225	9	5
clump2226	9	6
clump2227	9	7
clump2228	9	8
clump2229	9	9
clump2230	9	10
clump2231	9	11
clump2232	9	12
clump2233	9	13
clump2234	9	14
clump2235	9	15
clump2236	9	16
clump2237	9	20
clump2238	9	21
clump2239	9	22
clump2240	9	23
clump2241	9	24
clump2242	9	25
clump2243	9	26
clump2244	9	27
clump2245	9	28
clump2246	9	29
clump2247	9	30
clump2248	9	32
clump2249	9	33
clump2250	9	34
clump2251	9	35
clump2252	9	36
clump2253	9	37
clump2254	9	38
clump2255	9	39
clump2256	9	40
clump2257	9	41
clump2258	9	42
clump2259	9	43
clump2260	9	44
clump2261	9	45
clump2262	9	46
clump2263	9	48
clump2264	9	49
clump2265	9	51
clump2266	9	52
clump2267	9	53
clump2268	9	55
clump2269	9	56
clump2270	9	60
clump2271	9	61
clump2272	9	62
clump2273	9	63
clump2274	9	65
clump2275	9	67
clump2276	9	68
clump2277	9	69
clump2278	9	70
clump2279	9	71
clump2280	9	72
clump2281	9	73
clump2282	9	75
clump2283	9	76
clump2284	9	77
clump2285	9	78
clump2286	9	131
clump2287	9	133
clump2288	9	142
clump2289	9	145
clump2290	9	146
clump2291	9	151
clump2292	9	152
clump2293	9	155
clump2294	9	156
clump2295	9	157
clump2296	9	158
clump2297	9	161
clump2298	9	162
clump2299	9	163
clump2300	9	164
clump2301	9	165
clump2302	9	166
clump2303	9	167
clump2304	9	168
clump2305	9	170
clump2306	9	172
clump2307	9	173
clump2308	9	174
clump2309	9	175
clump2310	9	176
clump2311	9	177
clump2312	9	178
clump2313	9	179
clump2314	9	181
clump2315	9	182
clump2316	9	183
clump2317	9	184
clump2318	9	185
clump2319	9	186
clump2320	9	187
clump2321	9	191
clump2322	9	194
clump2323	9	196
clump2324	9	197
clump2325	9	198
clump2326	9	199
clump2327	9	200
clump2328	9	201
clump2329	9	202
clump2330	9	204
clump2331	9	205
clump2332	9	206
clump2333	9	207
clump2334	9	208
clump2335	9	210
clump2336	9	211
clump2337	9	212
clump2338	9	213
clump2339	9	214
clump2340	9	215
clump2341	9	217
clump2342	9	218
clump2343	9	219
clump2344	9	220
clump2345	9	221
clump2346	9	222
clump2347	9	224
clump2348	9	225
clump2349	9	227
clump2350	9	228
clump2351	9	230
clump2352	9	231
clump2353	9	232
clump2354	9	233
clump2355	9	234
clump2356	9	235
clump2357	9	236
clump2358	9	237
clump2359	9	238
clump2360	9	239
clump2361	9	240
clump2362	9	243
clump2363	9	244
clump2364	9	245
clump2365	9	246
clump2366	9	247
clump2367	9	249
clump2368	9	250
clump2369	9	252
clump2370	9	253
clump2371	9	254
clump2372	9	256
clump2373	9	257
clump2374	9	258
clump2375	9	260
clump2376	9	261
clump2377	9	262
clump2378	9	263
clump2379	9	264
clump2380	9	265
clump2381	9	266
clump2382	9	267
clump2383	9	270
clump2384	9	271
clump2385	9	273
clump2386	9	274
clump2387	9	275
clump2388	9	276
clump2389	9	278
clump2390	9	279
clump2391	9	280
clump2392	9	281
clump2393	10	1
clump2394	10	2
clump2395	10	5
clump2396	10	6
clump2397	10	7
clump2398	10	8
clump2399	10	9
clump2400	10	10
clump2401	10	11
clump2402	10	12
clump2403	10	15
clump2404	10	17
clump2405	10	18
clump2406	10	20
clump2407	10	21
clump2408	10	23
clump2409	10	24
clump2410	10	25
clump2411	10	26
clump2412	10	27
clump2413	10	28
clump2414	10	31
clump2415	10	35
clump2416	10	37
clump2417	10	39
clump2418	10	40
clump2419	10	41
clump2420	10	42
clump2421	10	43
clump2422	10	44
clump2423	10	45
clump2424	10	46
clump2425	10	47
clump2426	10	48
clump2427	10	49
clump2428	10	50
clump2429	10	51
clump2430	10	52
clump2431	10	53
clump2432	10	54
clump2433	10	55
clump2434	10	56
clump2435	10	58
clump2436	10	62
clump2437	10	65
clump2438	10	66
clump2439	10	68
clump2440	10	69
clump2441	10	71
clump2442	10	72
clump2443	10	74
clump2444	10	78
clump2445	10	86
clump2446	10	88
clump2447	10	89
clump2448	10	90
clump2449	10	91
clump2450	10	92
clump2451	10	93
clump2452	10	94
clump2453	10	95
clump2454	10	96
clump2455	10	97
clump2456	10	98
clump2457	10	99
clump2458	10	100
clump2459	10	101
clump2460	10	102
clump2461	10	103
clump2462	10	104
clump2463	10	105
clump2464	10	107
clump2465	10	108
clump2466	10	109
clump2467	10	111
clump2468	10	112
clump2469	10	113
clump2470	10	116
clump2471	10	117
clump2472	10	118
clump2473	10	119
clump2474	10	121
clump2475	10	122
clump2476	10	123
clump2477	10	124
clump2478	10	125
clump2479	10	126
clump2480	10	127
clump2481	10	128
clump2482	10	129
clump2483	10	131
clump2484	10	132
clump2485	10	133
clump2486	10	135
clump2487	10	137
clump2488	10	138
clump2489	10	139
clump2490	10	141
clump2491	10	142
clump2492	10	143
clump2493	10	144
clump2494	10	145
clump2495	10	146
clump2496	10	150
clump2497	10	151
clump2498	10	152
clump2499	10	153
clump2500	10	154
clump2501	10	155
clump2502	10	156
clump2503	10	157
clump2504	10	158
clump2505	10	159
clump2506	10	160
clump2507	10	161
clump2508	10	162
clump2509	10	163
clump2510	10	164
clump2511	10	165
clump2512	10	166
clump2513	10	168
clump2514	10	169
clump2515	10	172
clump2516	10	173
clump2517	10	176
clump2518	10	179
clump2519	10	180
clump2520	10	181
clump2521	10	182
clump2522	10	184
clump2523	10	186
clump2524	10	188
clump2525	10	189
clump2526	10	191
clump2527	10	192
clump2528	10	193
clump2529	10	194
clump2530	10	195
clump2531	10	196
clump2532	10	198
clump2533	10	199
clump2534	10	200
clump2535	10	201
clump2536	10	202
clump2537	10	204
clump2538	10	205
clump2539	10	207
clump2540	10	208
clump2541	10	209
clump2542	10	210
clump2543	10	211
clump2544	10	212
clump2545	10	213
clump2546	10	216
clump2547	10	219
clump2548	10	220
clump2549	10	221
clump2550	10	222
clump2551	10	223
clump2552	10	227
clump2553	10	228
clump2554	10	229
clump2555	10	230
clump2556	10	231
clump2557	10	232
clump2558	10	234
clump2559	10	235
clump2560	10	236
clump2561	10	237
clump2562	10	238
clump2563	10	241
clump2564	10	242
clump2565	10	243
clump2566	10	244
clump2567	10	245
clump2568	10	246
clump2569	10	247
clump2570	10	248
clump2571	10	252
clump2572	10	253
clump2573	10	254
clump2574	10	255
clump2575	10	256
clump2576	10	257
clump2577	10	259
clump2578	10	261
clump2579	10	262
clump2580	10	263
clump2581	10	265
clump2582	10	266
clump2583	10	267
clump2584	10	268
clump2585	10	269
clump2586	10	270
clump2587	11	0
clump2588	11	1
clump2589	11	2
clump2590	11	3
clump2591	11	4
clump2592	11	5
clump2593	11	6
clump2594	11	7
clump2595	11	8
clump2596	11	9
clump2597	11	10
clump2598	11	11
clump2599	11	12
clump2600	11	14
clump2601	11	15
clump2602	11	16
clump2603	11	17
clump2604	11	18
clump2605	11	19
clump2606	11	20
clump2607	11	22
clump2608	11	23
clump2609	11	24
clump2610	11	25
clump2611	11	26
clump2612	11	27
clump2613	11	30
clump2614	11	32
clump2615	11	33
clump2616	11	35
clump2617	11	36
clump2618	11	37
clump2619	11	38
clump2620	11	39
clump2621	11	40
clump2622	11	41
clump2623	11	43
clump2624	11	44
clump2625	11	45
clump2626	11	47
clump2627	11	48
clump2628	11	49
clump2629	11	50
clump2630	11	51
clump2631	11	53
clump2632	11	54
clump2633	11	55
clump2634	11	56
clump2635	11	58
clump2636	11	60
clump2637	11	61
clump2638	11	64
clump2639	11	65
clump2640	11	66
clump2641	11	67
clump2642	11	69
clump2643	11	70
clump2644	11	71
clump2645	11	72
clump2646	11	73
clump2647	11	74
clump2648	11	75
clump2649	11	79
clump2650	11	81
clump2651	11	82
clump2652	11	86
clump2653	11	87
clump2654	11	88
clump2655	11	89
clump2656	11	90
clump2657	11	91
clump2658	11	93
clump2659	11	94
clump2660	11	95
clump2661	11	96
clump2662	11	97
clump2663	11	98
clump2664	11	99
clump2665	11	100
clump2666	11	101
clump2667	11	102
clump2668	11	103
clump2669	11	109
clump2670	11	110
clump2671	11	111
clump2672	11	112
clump2673	11	113
clump2674	11	114
clump2675	11	115
clump2676	11	116
clump2677	11	117
clump2678	11	118
clump2679	11	119
clump2680	11	120
clump2681	11	121
clump2682	11	122
clump2683	11	123
clump2684	11	124
clump2685	11	125
clump2686	11	126
clump2687	11	127
clump2688	11	129
clump2689	11	130
clump2690	11	131
clump2691	11	132
clump2692	11	133
clump2693	11	134
clump2694	11	135
clump2695	11	136
clump2696	11	137
clump2697	11	138
clump2698	11	139
clump2699	11	140
clump2700	11	141
clump2701	11	142
clump2702	11	143
clump2703	11	144
clump2704	11	146
clump2705	11	147
clump2706	11	148
clump2707	11	149
clump2708	11	150
clump2709	11	152
clump2710	11	154
clump2711	11	155
clump2712	11	156
clump2713	11	158
clump2714	11	159
clump2715	11	160
clump2716	11	161
clump2717	11	162
clump2718	11	163
clump2719	11	164
clump2720	11	165
clump2721	11	166
clump2722	11	167
clump2723	11	168
clump2724	11	169
clump2725	11	170
clump2726	11	171
clump2727	11	172
clump2728	11	173
clump2729	11	176
clump2730	11	178
clump2731	11	182
clump2732	11	183
clump2733	11	184
clump2734	11	185
clump2735	11	187
clump2736	11	190
clump2737	11	192
clump2738	11	199
clump2739	11	200
clump2740	11	201
clump2741	11	202
clump2742	11	203
clump2743	11	204
clump2744	11	205
clump2745	11	206
clump2746	11	207
clump2747	11	208
clump2748	11	210
clump2749	11	212
clump2750	11	213
clump2751	11	214
clump2752	11	215
clump2753	11	216
clump2754	11	217
clump2755	11	218
clump2756	11	219
clump2757	11	221
clump2758	11	222
clump2759	11	223
clump2760	11	226
clump2761	11	227
clump2762	11	228
clump2763	11	232
clump2764	11	233
clump2765	11	234
clump2766	11	235
clump2767	11	236
clump2768	11	237
clump2769	11	238
clump2770	11	239
clump2771	11	240
clump2772	11	241
clump2773	11	243
clump2774	11	245
clump2775	11	246
clump2776	11	247
clump2777	11	248
clump2778	11	249
clump2779	11	250
clump2780	11	251
clump2781	11	252
clump2782	11	254
clump2783	11	255
clump2784	11	257
clump2785	11	259
clump2786	11	260
clump2787	11	261
clump2788	11	262
clump2789	11	263
clump2790	11	264
clump2791	11	265
clump2792	11	267
clump2793	11	268
clump2794	11	269
clump2795	12	3
clump2796	12	5
clump2797	12	6
clump2798	12	7
clump2799	12	8
clump2800	12	10
clump2801	12	13
clump2802	12	14
clump2803	12	15
clump2804	12	16
clump2805	12	17
clump2806	12	18
clump2807	12	21
clump2808	12	23
clump2809	12	24
clump2810	12	25
clump2811	12	26
clump2812	12	27
clump2813	12	28
clump2814	12	29
clump2815	12	30
clump2816	12	31
clump2817	12	32
clump2818	12	33
clump2819	12	35
clump2820	12	36
clump2821	12	38
clump2822	12	39
clump2823	12	40
clump2824	12	41
clump2825	12	42
clump2826	12	45
clump2827	12	46
clump2828	12	47
clump2829	12	48
clump2830	12	49
clump2831	12	50
clump2832	12	51
clump2833	12	53
clump2834	12	54
clump2835	12	55
clump2836	12	56
clump2837	12	58
clump2838	12	62
clump2839	12	64
clump2840	12	65
clump2841	12	66
clump2842	12	67
clump2843	12	68
clump2844	12	77
clump2845	12	78
clump2846	12	79
clump2847	12	80
clump2848	12	82
clump2849	12	84
clump2850	12	85
clump2851	12	86
clump2852	12	88
clump2853	12	90
clump2854	12	91
clump2855	12	93
clump2856	12	94
clump2857	12	95
clump2858	12	96
clump2859	12	97
clump2860	12	98
clump2861	12	99
clump2862	12	101
clump2863	12	102
clump2864	12	104
clump2865	12	105
clump2866	12	106
clump2867	12	107
clump2868	12	108
clump2869	12	109
clump2870	12	110
clump2871	12	113
clump2872	12	114
clump2873	12	117
clump2874	12	118
clump2875	12	119
clump2876	12	121
clump2877	12	122
clump2878	12	123
clump2879	12	124
clump2880	12	126
clump2881	12	127
clump2882	12	128
clump2883	12	129
clump2884	12	130
clump2885	12	132
clump2886	12	133
clump2887	12	134
clump2888	12	135
clump2889	12	136
clump2890	12	137
clump2891	12	138
clump2892	12	139
clump2893	12	140
clump2894	12	142
clump2895	12	143
clump2896	12	144
clump2897	12	146
clump2898	12	147
clump2899	12	148
clump2900	12	149
clump2901	12	150
clump2902	12	151
clump2903	12	152
clump2904	12	154
clump2905	12	155
clump2906	12	156
clump2907	12	157
clump2908	12	158
clump2909	12	159
clump2910	12	160
clump2911	12	161
clump2912	12	162
clump2913	12	163
clump2914	12	164
clump2915	12	166
clump2916	12	168
clump2917	12	170
clump2918	12	171
clump2919	12	172
clump2920	12	176
clump2921	12	179
clump2922	12	180
clump2923	12	181
clump2924	12	182
clump2925	12	183
clump2926	12	184
clump2927	12	185
clump2928	12	186
clump2929	12	187
clump2930	12	188
clump2931	12	189
clump2932	12	192
clump2933	12	193
clump2934	12	195
clump2935	12	196
clump2936	12	197
clump2937	12	201
clump2938	12	202
clump2939	12	203
clump2940	12	204
clump2941	12	205
clump2942	12	206
clump2943	12	207
clump2944	12	208
clump2945	12	209
clump2946	12	210
clump2947	12	212
clump2948	12	213
clump2949	12	214
clump2950	12	215
clump2951	12	216
clump2952	12	217
clump2953	12	219
clump2954	12	220
clump2955	12	221
clump2956	12	222
clump2957	12	223
clump2958	12	224
clump2959	12	225
clump2960	12	226
clump2961	12	227
clump2962	12	228
clump2963	12	229
clump2964	12	230
clump2965	12	231
clump2966	12	232
clump2967	12	233
clump2968	12	235
clump2969	12	236
clump2970	12	237
clump2971	12	239
clump2972	12	241
clump2973	12	242
clump2974	12	243
clump2975	12	244
clump2976	12	245
clump2977	12	246
clump2978	12	247
clump2979	12	248
clump2980	12	249
clump2981	12	250
clump2982	12	251
clump2983	12	252
clump2984	12	253
clump2985	12	255
clump2986	12	256
clump2987	12	257
clump2988	12	258
clump2989	12	259
clump2990	12	260
clump2991	12	261
clump2992	12	262
clump2993	12	263
clump2994	12	264
clump2995	12	265
clump2996	12	266
clump2997	13	38
clump2998	13	39
clump2999	13	40
clump3000	13	41
clump3001	13	42
clump3002	13	43
clump3003	13	44
clump3004	13	45
clump3005	13	46
clump3006	13	47
clump3007	13	49
clump3008	13	50
clump3009	13	51
clump3010	13	53
clump3011	13	54
clump3012	13	55
clump3013	13	56
clump3014	13	57
clump3015	13	58
clump3016	13	61
clump3017	13	62
clump3018	13	63
clump3019	13	64
clump3020	13	65
clump3021	13	66
clump3022	13	67
clump3023	13	68
clump3024	13	69
clump3025	13	70
clump3026	13	72
clump3027	13	73
clump3028	13	74
clump3029	13	75
clump3030	13	76
clump3031	13	77
clump3032	13	78
clump3033	13	79
clump3034	13	80
clump3035	13	83
clump3036	13	84
clump3037	13	85
clump3038	13	87
clump3039	13	89
clump3040	13	90
clump3041	13	91
clump3042	13	92
clump3043	13	94
clump3044	13	95
clump3045	13	96
clump3046	13	99
clump3047	13	100
clump3048	13	101
clump3049	13	102
clump3050	13	103
clump3051	13	104
clump3052	13	105
clump3053	13	106
clump3054	13	109
clump3055	13	110
clump3056	13	111
clump3057	13	112
clump3058	13	113
clump3059	13	114
clump3060	13	116
clump3061	13	117
clump3062	13	118
clump3063	13	119
clump3064	13	120
clump3065	13	121
clump3066	13	124
clump3067	13	126
clump3068	13	130
clump3069	13	132
clump3070	13	133
clump3071	13	134
clump3072	13	135
clump3073	13	136
clump3074	13	137
clump3075	13	142
clump3076	13	143
clump3077	13	144
clump3078	13	145
clump3079	13	146
clump3080	13	147
clump3081	13	148
clump3082	13	149
clump3083	13	150
clump3084	13	151
clump3085	13	152
clump3086	13	153
clump3087	13	154
clump3088	13	155
clump3089	13	156
clump3090	13	159
clump3091	13	161
clump3092	13	162
clump3093	13	163
clump3094	13	164
clump3095	13	165
clump3096	13	166
clump3097	13	169
clump3098	13	171
clump3099	13	174
clump3100	13	175
clump3101	13	177
clump3102	13	178
clump3103	13	179
clump3104	13	180
clump3105	13	181
clump3106	13	182
clump3107	13	183
clump3108	13	184
clump3109	13	185
clump3110	13	186
clump3111	13	188
clump3112	13	189
clump3113	13	190
clump3114	13	191
clump3115	13	192
clump3116	13	194
clump3117	13	195
clump3118	13	196
clump3119	13	198
clump3120	13	199
clump3121	13	202
clump3122	13	204
clump3123	13	205
clump3124	13	206
clump3125	13	207
clump3126	13	208
clump3127	13	209
clump3128	13	210
clump3129	13	211
clump3130	13	212
clump3131	13	213
clump3132	13	214
clump3133	13	215
clump3134	13	216
clump3135	13	217
clump3136	13	218
clump3137	13	219
clump3138	13	220
clump3139	13	221
clump3140	13	222
clump3141	13	223
clump3142	13	225
clump3143	13	226
clump3144	13	228
clump3145	13	229
clump3146	14	40
clump3147	14	41
clump3148	14	42
clump3149	14	43
clump3150	14	44
clump3151	14	46
clump3152	14	47
clump3153	14	49
clump3154	14	50
clump3155	14	51
clump3156	14	52
clump3157	14	53
clump3158	14	54
clump3159	14	55
clump3160	14	56
clump3161	14	59
clump3162	14	62
clump3163	14	63
clump3164	14	64
clump3165	14	65
clump3166	14	66
clump3167	14	67
clump3168	14	69
clump3169	14	70
clump3170	14	71
clump3171	14	73
clump3172	14	74
clump3173	14	75
clump3174	14	76
clump3175	14	77
clump3176	14	78
clump3177	14	80
clump3178	14	83
clump3179	14	85
clump3180	14	86
clump3181	14	87
clump3182	14	88
clump3183	14	89
clump3184	14	92
clump3185	14	93
clump3186	14	95
clump3187	14	98
clump3188	14	99
clump3189	14	100
clump3190	14	101
clump3191	14	102
clump3192	14	103
clump3193	14	104
clump3194	14	106
clump3195	14	107
clump3196	14	108
clump3197	14	109
clump3198	14	110
clump3199	14	111
clump3200	14	112
clump3201	14	117
clump3202	14	118
clump3203	14	120
clump3204	14	121
clump3205	14	122
clump3206	14	123
clump3207	14	124
clump3208	14	125
clump3209	14	126
clump3210	14	127
clump3211	14	128
clump3212	14	129
clump3213	14	132
clump3214	14	134
clump3215	14	136
clump3216	14	137
clump3217	14	138
