	CHR	ChromosomePatch
clump1613	12	822
clump1614	12	823
clump1615	12	859
clump1616	12	869
clump1617	12	878
clump1618	12	879
clump1619	12	880
clump1620	12	889
clump1621	12	914
clump1622	12	915
clump1623	12	916
clump1624	12	917
clump1625	12	918
clump1626	12	920
clump1627	12	947
clump1628	12	948
clump1629	12	956
clump1630	12	971
clump1631	12	974
clump1632	12	981
clump1633	12	982
clump1634	12	983
clump1635	12	992
clump1636	12	993
clump1637	12	998
clump1638	12	1001
clump1639	12	1004
clump1640	12	1007
clump1641	12	1035
clump1642	12	1048
clump1643	12	1049
clump1644	12	1056
clump1645	12	1063
clump1646	12	1064
clump1647	12	1065
clump1648	13	188
clump1649	13	227
clump1650	13	260
clump1651	13	290
clump1652	13	293
clump1653	13	336
clump1654	13	337
clump1655	13	342
clump1656	13	402
clump1657	13	403
clump1658	13	406
clump1659	13	407
clump1660	13	408
clump1661	13	409
clump1662	13	411
clump1663	13	574
clump1664	13	575
clump1665	13	578
clump1666	13	582
clump1667	13	585
clump1668	13	586
clump1669	13	588
clump1670	13	589
clump1671	13	590
clump1672	13	591
clump1673	13	592
clump1674	13	593
clump1675	13	596
clump1676	13	600
clump1677	13	608
clump1678	13	609
clump1679	13	612
clump1680	13	613
clump1681	13	636
clump1682	13	637
clump1683	13	659
clump1684	13	720
clump1685	13	721
clump1686	13	728
clump1687	13	729
clump1688	13	735
clump1689	13	736
clump1690	13	747
clump1691	13	785
clump1692	13	786
clump1693	13	847
clump1694	13	868
clump1695	13	876
clump1696	13	880
clump1697	13	881
clump1698	13	882
clump1699	13	883
clump1700	13	918
clump1701	14	162
clump1702	14	186
clump1703	14	187
clump1704	14	190
clump1705	14	197
clump1706	14	219
clump1707	14	222
clump1708	14	226
clump1709	14	266
clump1710	14	295
clump1711	14	296
clump1712	14	297
clump1713	14	300
clump1714	14	301
clump1715	14	302
clump1716	14	303
clump1717	14	304
clump1718	14	305
clump1719	14	312
clump1720	14	347
clump1721	14	407
clump1722	14	408
clump1723	14	409
clump1724	14	410
clump1725	14	424
clump1726	14	425
clump1727	14	426
clump1728	14	427
clump1729	14	429
clump1730	14	436
clump1731	14	443
clump1732	14	444
clump1733	14	445
clump1734	14	446
clump1735	14	486
clump1736	14	487
clump1737	14	488
clump1738	14	489
clump1739	14	490
clump1740	14	491
clump1741	14	492
clump1742	14	493
clump1743	14	496
clump1744	14	516
clump1745	14	517
clump1746	14	551
clump1747	14	552
clump1748	14	553
clump1749	14	554
clump1750	14	555
clump1751	14	563
clump1752	14	565
clump1753	14	566
clump1754	14	567
clump1755	14	568
clump1756	14	569
clump1757	14	583
clump1758	14	589
clump1759	14	603
clump1760	14	620
clump1761	14	641
clump1762	14	642
clump1763	14	733
clump1764	14	734
clump1765	14	743
clump1766	14	747
clump1767	14	748
clump1768	14	753
clump1769	14	755
clump1770	14	758
clump1771	14	760
clump1772	14	761
clump1773	14	771
clump1774	14	773
clump1775	14	781
clump1776	14	842
clump1777	15	204
clump1778	15	205
clump1779	15	221
clump1780	15	252
clump1781	15	266
clump1782	15	267
clump1783	15	269
clump1784	15	271
clump1785	15	275
clump1786	15	276
clump1787	15	282
clump1788	15	306
clump1789	15	307
clump1790	15	325
clump1791	15	326
clump1792	15	327
clump1793	15	328
clump1794	15	329
clump1795	15	330
clump1796	15	331
clump1797	15	335
clump1798	15	337
clump1799	15	339
clump1800	15	340
clump1801	15	341
clump1802	15	342
clump1803	15	343
clump1804	15	345
clump1805	15	346
clump1806	15	347
clump1807	15	384
clump1808	15	385
clump1809	15	403
clump1810	15	406
clump1811	15	407
clump1812	15	423
clump1813	15	424
clump1814	15	447
clump1815	15	448
clump1816	15	451
clump1817	15	452
clump1818	15	454
clump1819	15	462
clump1820	15	479
clump1821	15	480
clump1822	15	482
clump1823	15	483
clump1824	15	532
clump1825	15	533
clump1826	15	534
clump1827	15	535
clump1828	15	537
clump1829	15	552
clump1830	15	565
clump1831	15	573
clump1832	15	596
clump1833	15	597
clump1834	15	598
clump1835	15	600
clump1836	15	601
clump1837	15	629
clump1838	15	631
clump1839	15	645
clump1840	15	658
clump1841	15	690
clump1842	15	700
clump1843	15	711
clump1844	15	721
clump1845	15	722
clump1846	15	723
clump1847	15	725
clump1848	15	726
clump1849	15	732
clump1850	15	743
clump1851	15	755
clump1852	15	793
clump1853	15	795
clump1854	15	813
clump1855	15	814
clump1856	16	12
clump1857	16	13
clump1858	16	14
clump1859	16	15
clump1860	16	17
clump1861	16	22
clump1862	16	24
clump1863	16	34
clump1864	16	35
clump1865	16	39
clump1866	16	43
clump1867	16	46
clump1868	16	72
clump1869	16	83
clump1870	16	84
clump1871	16	91
clump1872	16	127
clump1873	16	152
clump1874	16	160
clump1875	16	165
clump1876	16	202
clump1877	16	205
clump1878	16	239
clump1879	16	251
clump1880	16	253
clump1881	16	254
clump1882	16	259
clump1883	16	388
clump1884	16	389
clump1885	16	394
clump1886	16	421
clump1887	16	432
clump1888	16	434
clump1889	16	435
clump1890	16	437
clump1891	16	461
clump1892	16	464
clump1893	16	465
clump1894	16	474
clump1895	16	475
clump1896	16	503
clump1897	16	510
clump1898	16	535
clump1899	16	536
clump1900	16	537
clump1901	16	538
clump1902	16	539
clump1903	16	540
clump1904	16	541
clump1905	16	542
clump1906	16	543
clump1907	16	544
clump1908	16	545
clump1909	16	546
clump1910	16	547
clump1911	16	548
clump1912	16	549
clump1913	16	565
clump1914	16	569
clump1915	16	571
clump1916	16	572
clump1917	16	573
clump1918	16	574
clump1919	16	575
clump1920	16	580
clump1921	16	581
clump1922	16	583
clump1923	16	584
clump1924	16	610
clump1925	16	628
clump1926	16	637
clump1927	16	638
clump1928	16	639
clump1929	16	640
clump1930	16	657
clump1931	16	680
clump1932	16	684
clump1933	16	698
clump1934	16	701
clump1935	16	703
clump1936	16	704
clump1937	16	705
clump1938	16	717
clump1939	16	718
clump1940	17	1
clump1941	17	2
clump1942	17	3
clump1943	17	4
clump1944	17	5
clump1945	17	16
clump1946	17	17
clump1947	17	18
clump1948	17	34
clump1949	17	58
clump1950	17	59
clump1951	17	60
clump1952	17	61
clump1953	17	62
clump1954	17	63
clump1955	17	71
clump1956	17	99
clump1957	17	100
clump1958	17	101
clump1959	17	119
clump1960	17	120
clump1961	17	134
clump1962	17	135
clump1963	17	136
clump1964	17	137
clump1965	17	138
clump1966	17	140
clump1967	17	141
clump1968	17	142
clump1969	17	143
clump1970	17	146
clump1971	17	220
clump1972	17	234
clump1973	17	238
clump1974	17	239
clump1975	17	240
clump1976	17	265
clump1977	17	266
clump1978	17	282
clump1979	17	283
clump1980	17	284
clump1981	17	285
clump1982	17	286
clump1983	17	287
clump1984	17	288
clump1985	17	289
clump1986	17	290
clump1987	17	291
clump1988	17	292
clump1989	17	294
clump1990	17	320
clump1991	17	323
clump1992	17	345
clump1993	17	346
clump1994	17	349
clump1995	17	363
clump1996	17	367
clump1997	17	368
clump1998	17	369
clump1999	17	370
clump2000	17	371
clump2001	17	372
clump2002	17	373
clump2003	17	374
clump2004	17	375
clump2005	17	377
clump2006	17	378
clump2007	17	379
clump2008	17	380
clump2009	17	381
clump2010	17	383
clump2011	17	409
clump2012	17	418
clump2013	17	451
clump2014	17	452
clump2015	17	453
clump2016	17	454
clump2017	17	455
clump2018	17	456
clump2019	17	457
clump2020	17	458
clump2021	17	484
clump2022	17	488
clump2023	17	489
clump2024	17	490
clump2025	17	491
clump2026	17	497
clump2027	17	499
clump2028	17	504
clump2029	17	508
clump2030	17	522
clump2031	17	525
clump2032	17	528
clump2033	17	531
clump2034	17	543
clump2035	17	549
clump2036	17	550
clump2037	17	551
clump2038	17	552
clump2039	17	553
clump2040	17	554
clump2041	17	593
clump2042	17	601
clump2043	17	609
clump2044	17	629
clump2045	17	632
clump2046	17	642
clump2047	18	82
clump2048	18	93
clump2049	18	177
clump2050	18	179
clump2051	18	190
clump2052	18	208
clump2053	18	254
clump2054	18	272
clump2055	18	309
clump2056	18	360
clump2057	18	362
clump2058	18	363
clump2059	18	364
clump2060	18	370
clump2061	18	371
clump2062	18	379
clump2063	18	385
clump2064	18	413
clump2065	18	414
clump2066	18	415
clump2067	18	421
clump2068	18	425
clump2069	18	426
clump2070	18	427
clump2071	18	428
clump2072	18	453
clump2073	18	487
clump2074	18	488
clump2075	18	492
clump2076	18	501
clump2077	18	502
clump2078	18	508
clump2079	18	519
clump2080	18	578
clump2081	18	583
clump2082	18	584
clump2083	18	596
clump2084	18	597
clump2085	18	606
clump2086	18	610
clump2087	18	611
clump2088	18	612
clump2089	18	613
clump2090	18	614
clump2091	18	615
clump2092	18	616
clump2093	19	10
clump2094	19	14
clump2095	19	40
clump2096	19	45
clump2097	19	64
clump2098	19	119
clump2099	19	126
clump2100	19	137
clump2101	19	145
clump2102	19	155
clump2103	19	156
clump2104	19	157
clump2105	19	163
clump2106	19	239
clump2107	19	241
clump2108	19	242
clump2109	19	247
clump2110	19	257
clump2111	19	258
clump2112	19	259
clump2113	19	268
clump2114	19	282
clump2115	19	287
clump2116	19	289
clump2117	19	290
clump2118	19	304
clump2119	19	305
clump2120	19	306
clump2121	19	307
clump2122	19	308
clump2123	19	309
clump2124	19	310
clump2125	19	311
clump2126	19	312
clump2127	19	313
clump2128	19	315
clump2129	19	316
clump2130	19	335
clump2131	19	336
clump2132	19	337
clump2133	19	341
clump2134	19	342
clump2135	19	343
clump2136	19	359
clump2137	19	363
clump2138	19	375
clump2139	19	380
clump2140	19	381
clump2141	19	384
clump2142	19	385
clump2143	19	396
clump2144	19	400
clump2145	19	410
clump2146	19	411
clump2147	19	419
clump2148	19	430
clump2149	19	452
clump2150	19	453
clump2151	19	461
clump2152	20	3
clump2153	20	5
clump2154	20	6
clump2155	20	7
clump2156	20	9
clump2157	20	12
clump2158	20	48
clump2159	20	87
clump2160	20	89
clump2161	20	150
clump2162	20	190
clump2163	20	193
clump2164	20	194
clump2165	20	199
clump2166	20	201
clump2167	20	202
clump2168	20	203
clump2169	20	204
clump2170	20	207
clump2171	20	242
clump2172	20	243
clump2173	20	250
clump2174	20	251
clump2175	20	257
clump2176	20	258
clump2177	20	270
clump2178	20	271
clump2179	20	272
clump2180	20	292
clump2181	20	293
clump2182	20	320
clump2183	20	321
clump2184	20	347
clump2185	20	364
clump2186	20	365
clump2187	20	371
clump2188	20	395
clump2189	20	396
clump2190	20	411
clump2191	20	417
clump2192	20	419
clump2193	20	444
clump2194	20	453
clump2195	20	468
clump2196	20	487
clump2197	20	488
clump2198	20	497
clump2199	20	498
clump2200	20	499
clump2201	20	500
clump2202	20	502
clump2203	20	503
clump2204	21	131
clump2205	21	144
clump2206	21	145
clump2207	21	149
clump2208	21	150
clump2209	21	151
clump2210	21	220
clump2211	21	259
clump2212	21	267
clump2213	21	283
clump2214	21	284
clump2215	21	296
clump2216	21	299
clump2217	21	300
clump2218	21	322
clump2219	21	341
clump2220	21	342
clump2221	21	343
clump2222	21	362
clump2223	22	157
clump2224	22	158
clump2225	22	161
clump2226	22	165
clump2227	22	217
clump2228	22	226
clump2229	22	227
clump2230	22	228
clump2231	22	229
clump2232	22	230
clump2233	22	231
clump2234	22	232
clump2235	22	233
clump2236	22	234
clump2237	22	235
clump2238	22	240
clump2239	22	241
clump2240	22	242
clump2241	22	243
clump2242	22	244
clump2243	22	265
clump2244	22	285
clump2245	22	297
clump2246	22	302
clump2247	22	303
clump2248	22	309
clump2249	22	310
clump2250	22	311
clump2251	22	312
clump2252	22	313
clump2253	22	322
clump2254	22	323
clump2255	22	324
clump2256	22	325
clump2257	22	326
clump2258	22	327
clump2259	22	328
clump2260	22	337
clump2261	22	340
clump2262	22	343
clump2263	22	345
clump2264	22	346
clump2265	22	347
clump2266	22	348
clump2267	22	351
clump2268	22	352
clump2269	22	353
clump2270	22	356
clump2271	22	365
clump2272	22	366
clump2273	22	384
clump2274	22	398
clump2275	22	405
clump2276	22	407
clump2277	23	23
clump2278	23	70
clump2279	23	71
clump2280	23	74
clump2281	23	78
clump2282	23	89
clump2283	23	90
clump2284	23	91
clump2285	23	92
clump2286	23	98
clump2287	23	134
clump2288	23	135
clump2289	23	142
clump2290	23	143
clump2291	23	175
clump2292	23	187
clump2293	23	200
clump2294	23	201
clump2295	23	246
clump2296	23	247
clump2297	23	289
clump2298	23	385
clump2299	23	387
clump2300	23	388
clump2301	23	389
clump2302	23	396
clump2303	23	397
clump2304	23	398
clump2305	23	404
clump2306	23	405
clump2307	23	406
clump2308	23	407
clump2309	23	408
clump2310	23	409
clump2311	23	410
clump2312	23	411
clump2313	23	412
clump2314	23	413
clump2315	23	414
clump2316	23	415
clump2317	23	416
clump2318	23	420
clump2319	23	421
clump2320	23	422
clump2321	23	423
clump2322	23	424
clump2323	23	425
clump2324	23	426
clump2325	23	440
clump2326	23	441
clump2327	23	443
clump2328	23	444
clump2329	23	445
clump2330	23	446
clump2331	23	447
clump2332	23	448
clump2333	23	449
clump2334	23	450
clump2335	23	451
clump2336	23	452
clump2337	23	453
clump2338	23	454
clump2339	23	455
clump2340	23	456
clump2341	23	457
clump2342	23	458
clump2343	23	459
clump2344	23	460
clump2345	23	461
clump2346	23	494
clump2347	23	520
clump2348	23	522
clump2349	23	524
clump2350	23	525
clump2351	23	526
clump2352	23	527
clump2353	23	528
clump2354	23	529
clump2355	23	530
clump2356	23	531
clump2357	23	532
clump2358	23	533
clump2359	23	534
clump2360	23	535
clump2361	23	536
clump2362	23	537
clump2363	23	538
clump2364	23	541
clump2365	23	555
clump2366	23	557
clump2367	23	558
clump2368	23	559
clump2369	23	560
clump2370	23	561
clump2371	23	562
clump2372	23	563
clump2373	23	571
clump2374	23	611
clump2375	23	612
clump2376	23	695
clump2377	23	821
clump2378	23	822
clump2379	23	876
clump2380	23	996
clump2381	23	1001
clump2382	23	1010
clump2383	23	1099
