	CHR	ChromosomePatch
clump1664	4	428
clump1665	4	429
clump1666	4	430
clump1667	4	431
clump1668	4	432
clump1669	4	433
clump1670	4	435
clump1671	4	438
clump1672	4	439
clump1673	4	440
clump1674	4	442
clump1675	4	443
clump1676	4	444
clump1677	4	445
clump1678	4	446
clump1679	4	448
clump1680	4	454
clump1681	4	455
clump1682	4	458
clump1683	4	459
clump1684	4	462
clump1685	4	466
clump1686	4	467
clump1687	4	468
clump1688	4	471
clump1689	4	472
clump1690	4	473
clump1691	4	476
clump1692	4	479
clump1693	4	480
clump1694	4	482
clump1695	4	485
clump1696	4	486
clump1697	4	487
clump1698	4	488
clump1699	4	491
clump1700	4	503
clump1701	4	505
clump1702	4	506
clump1703	4	508
clump1704	4	509
clump1705	4	513
clump1706	4	516
clump1707	4	517
clump1708	4	518
clump1709	4	519
clump1710	4	520
clump1711	4	521
clump1712	4	522
clump1713	4	523
clump1714	4	524
clump1715	4	526
clump1716	4	527
clump1717	4	530
clump1718	4	532
clump1719	4	535
clump1720	4	536
clump1721	4	537
clump1722	4	538
clump1723	4	539
clump1724	4	541
clump1725	4	542
clump1726	4	548
clump1727	4	550
clump1728	4	556
clump1729	4	557
clump1730	4	559
clump1731	4	560
clump1732	4	561
clump1733	4	562
clump1734	4	563
clump1735	4	564
clump1736	4	567
clump1737	4	573
clump1738	4	575
clump1739	4	576
clump1740	4	580
clump1741	4	581
clump1742	4	582
clump1743	4	585
clump1744	4	587
clump1745	4	588
clump1746	4	592
clump1747	4	593
clump1748	4	595
clump1749	4	597
clump1750	4	600
clump1751	4	602
clump1752	4	603
clump1753	4	604
clump1754	4	605
clump1755	4	606
clump1756	4	607
clump1757	4	608
clump1758	4	611
clump1759	4	612
clump1760	4	613
clump1761	4	615
clump1762	4	616
clump1763	4	618
clump1764	4	619
clump1765	4	622
clump1766	4	625
clump1767	4	628
clump1768	4	629
clump1769	4	631
clump1770	4	633
clump1771	4	634
clump1772	4	636
clump1773	4	637
clump1774	4	638
clump1775	4	640
clump1776	4	645
clump1777	4	649
clump1778	4	650
clump1779	4	651
clump1780	4	652
clump1781	4	653
clump1782	4	656
clump1783	4	659
clump1784	4	661
clump1785	4	662
clump1786	4	667
clump1787	4	668
clump1788	4	671
clump1789	4	672
clump1790	4	674
clump1791	4	675
clump1792	4	679
clump1793	4	680
clump1794	4	685
clump1795	4	689
clump1796	4	690
clump1797	4	691
clump1798	4	692
clump1799	4	695
clump1800	4	698
clump1801	4	699
clump1802	4	700
clump1803	4	701
clump1804	4	702
clump1805	4	703
clump1806	4	704
clump1807	4	708
clump1808	4	711
clump1809	4	713
clump1810	4	714
clump1811	4	715
clump1812	4	716
clump1813	4	717
clump1814	4	719
clump1815	4	722
clump1816	4	723
clump1817	4	726
clump1818	4	727
clump1819	4	728
clump1820	4	729
clump1821	4	730
clump1822	4	734
clump1823	4	736
clump1824	4	737
clump1825	4	740
clump1826	4	742
clump1827	4	743
clump1828	4	744
clump1829	4	746
clump1830	4	747
clump1831	4	748
clump1832	4	749
clump1833	4	753
clump1834	4	756
clump1835	4	758
clump1836	4	759
clump1837	4	760
clump1838	4	761
clump1839	4	763
clump1840	5	0
clump1841	5	1
clump1842	5	2
clump1843	5	4
clump1844	5	5
clump1845	5	6
clump1846	5	7
clump1847	5	8
clump1848	5	9
clump1849	5	10
clump1850	5	11
clump1851	5	12
clump1852	5	14
clump1853	5	15
clump1854	5	16
clump1855	5	28
clump1856	5	29
clump1857	5	35
clump1858	5	38
clump1859	5	39
clump1860	5	40
clump1861	5	43
clump1862	5	44
clump1863	5	48
clump1864	5	50
clump1865	5	53
clump1866	5	56
clump1867	5	57
clump1868	5	58
clump1869	5	64
clump1870	5	66
clump1871	5	67
clump1872	5	68
clump1873	5	69
clump1874	5	70
clump1875	5	71
clump1876	5	73
clump1877	5	75
clump1878	5	77
clump1879	5	89
clump1880	5	90
clump1881	5	91
clump1882	5	92
clump1883	5	96
clump1884	5	99
clump1885	5	100
clump1886	5	101
clump1887	5	102
clump1888	5	103
clump1889	5	104
clump1890	5	105
clump1891	5	107
clump1892	5	109
clump1893	5	114
clump1894	5	115
clump1895	5	116
clump1896	5	117
clump1897	5	118
clump1898	5	119
clump1899	5	120
clump1900	5	121
clump1901	5	124
clump1902	5	125
clump1903	5	127
clump1904	5	128
clump1905	5	129
clump1906	5	131
clump1907	5	133
clump1908	5	135
clump1909	5	137
clump1910	5	139
clump1911	5	141
clump1912	5	142
clump1913	5	143
clump1914	5	145
clump1915	5	146
clump1916	5	151
clump1917	5	152
clump1918	5	153
clump1919	5	154
clump1920	5	155
clump1921	5	156
clump1922	5	157
clump1923	5	158
clump1924	5	159
clump1925	5	160
clump1926	5	161
clump1927	5	162
clump1928	5	163
clump1929	5	164
clump1930	5	172
clump1931	5	173
clump1932	5	175
clump1933	5	176
clump1934	5	177
clump1935	5	178
clump1936	5	179
clump1937	5	182
clump1938	5	183
clump1939	5	184
clump1940	5	185
clump1941	5	197
clump1942	5	198
clump1943	5	199
clump1944	5	200
clump1945	5	202
clump1946	5	203
clump1947	5	207
clump1948	5	208
clump1949	5	210
clump1950	5	212
clump1951	5	213
clump1952	5	214
clump1953	5	215
clump1954	5	217
clump1955	5	218
clump1956	5	219
clump1957	5	221
clump1958	5	222
clump1959	5	223
clump1960	5	224
clump1961	5	225
clump1962	5	227
clump1963	5	228
clump1964	5	234
clump1965	5	237
clump1966	5	238
clump1967	5	239
clump1968	5	244
clump1969	5	245
clump1970	5	255
clump1971	5	256
clump1972	5	260
clump1973	5	262
clump1974	5	263
clump1975	5	264
clump1976	5	268
clump1977	5	269
clump1978	5	270
clump1979	5	271
clump1980	5	272
clump1981	5	273
clump1982	5	274
clump1983	5	275
clump1984	5	284
clump1985	5	287
clump1986	5	291
clump1987	5	292
clump1988	5	293
clump1989	5	294
clump1990	5	302
clump1991	5	303
clump1992	5	304
clump1993	5	305
clump1994	5	306
clump1995	5	307
clump1996	5	308
clump1997	5	311
clump1998	5	312
clump1999	5	315
clump2000	5	320
clump2001	5	321
clump2002	5	322
clump2003	5	326
clump2004	5	327
clump2005	5	330
clump2006	5	334
clump2007	5	345
clump2008	5	346
clump2009	5	347
clump2010	5	348
clump2011	5	352
clump2012	5	354
clump2013	5	356
clump2014	5	362
clump2015	5	369
clump2016	5	370
clump2017	5	374
clump2018	5	378
clump2019	5	382
clump2020	5	384
clump2021	5	386
clump2022	5	387
clump2023	5	390
clump2024	5	391
clump2025	5	392
clump2026	5	393
clump2027	5	394
clump2028	5	396
clump2029	5	397
clump2030	5	400
clump2031	5	401
clump2032	5	404
clump2033	5	405
clump2034	5	406
clump2035	5	407
clump2036	5	411
clump2037	5	417
clump2038	5	419
clump2039	5	424
clump2040	5	425
clump2041	5	431
clump2042	5	437
clump2043	5	440
clump2044	5	443
clump2045	5	444
clump2046	5	445
clump2047	5	446
clump2048	5	450
clump2049	5	452
clump2050	5	455
clump2051	5	456
clump2052	5	457
clump2053	5	459
clump2054	5	461
clump2055	5	463
clump2056	5	464
clump2057	5	466
clump2058	5	471
clump2059	5	474
clump2060	5	475
clump2061	5	479
clump2062	5	480
clump2063	5	481
clump2064	5	482
clump2065	5	483
clump2066	5	484
clump2067	5	485
clump2068	5	487
clump2069	5	488
clump2070	5	489
clump2071	5	490
clump2072	5	491
clump2073	5	493
clump2074	5	494
clump2075	5	496
clump2076	5	497
clump2077	5	498
clump2078	5	501
clump2079	5	502
clump2080	5	503
clump2081	5	504
clump2082	5	515
clump2083	5	516
clump2084	5	517
clump2085	5	521
clump2086	5	522
clump2087	5	525
clump2088	5	526
clump2089	5	534
clump2090	5	535
clump2091	5	536
clump2092	5	537
clump2093	5	539
clump2094	5	540
clump2095	5	541
clump2096	5	542
clump2097	5	545
clump2098	5	547
clump2099	5	548
clump2100	5	549
clump2101	5	550
clump2102	5	551
clump2103	5	552
clump2104	5	553
clump2105	5	556
clump2106	5	557
clump2107	5	558
clump2108	5	560
clump2109	5	562
clump2110	5	563
clump2111	5	567
clump2112	5	568
clump2113	5	569
clump2114	5	573
clump2115	5	577
clump2116	5	582
clump2117	5	585
clump2118	5	586
clump2119	5	589
clump2120	5	590
clump2121	5	591
clump2122	5	593
clump2123	5	595
clump2124	5	597
clump2125	5	601
clump2126	5	603
clump2127	5	605
clump2128	5	606
clump2129	5	607
clump2130	5	608
clump2131	5	615
clump2132	5	617
clump2133	5	623
clump2134	5	624
clump2135	5	625
clump2136	5	626
clump2137	5	629
clump2138	5	630
clump2139	5	631
clump2140	5	632
clump2141	5	633
clump2142	5	634
clump2143	5	635
clump2144	5	637
clump2145	5	638
clump2146	5	639
clump2147	5	640
clump2148	5	642
clump2149	5	644
clump2150	5	645
clump2151	5	648
clump2152	5	652
clump2153	5	655
clump2154	5	656
clump2155	5	660
clump2156	5	661
clump2157	5	664
clump2158	5	665
clump2159	5	667
clump2160	5	668
clump2161	5	671
clump2162	5	672
clump2163	5	674
clump2164	5	675
clump2165	5	676
clump2166	5	677
clump2167	5	680
clump2168	5	682
clump2169	5	683
clump2170	5	684
clump2171	5	687
clump2172	5	689
clump2173	5	691
clump2174	5	692
clump2175	5	693
clump2176	5	694
clump2177	5	696
clump2178	5	697
clump2179	5	699
clump2180	5	700
clump2181	5	703
clump2182	5	704
clump2183	5	705
clump2184	5	706
clump2185	5	709
clump2186	5	710
clump2187	5	711
clump2188	5	712
clump2189	5	713
clump2190	5	714
clump2191	5	715
clump2192	5	719
clump2193	5	720
clump2194	5	722
clump2195	6	4
clump2196	6	6
clump2197	6	7
clump2198	6	10
clump2199	6	12
clump2200	6	15
clump2201	6	17
clump2202	6	21
clump2203	6	23
clump2204	6	25
clump2205	6	27
clump2206	6	28
clump2207	6	30
clump2208	6	32
clump2209	6	35
clump2210	6	36
clump2211	6	37
clump2212	6	39
clump2213	6	40
clump2214	6	41
clump2215	6	42
clump2216	6	43
clump2217	6	44
clump2218	6	45
clump2219	6	51
clump2220	6	53
clump2221	6	54
clump2222	6	56
clump2223	6	61
clump2224	6	62
clump2225	6	63
clump2226	6	65
clump2227	6	66
clump2228	6	67
clump2229	6	72
clump2230	6	73
clump2231	6	75
clump2232	6	77
clump2233	6	78
clump2234	6	80
clump2235	6	81
clump2236	6	82
clump2237	6	83
clump2238	6	84
clump2239	6	85
clump2240	6	86
clump2241	6	87
clump2242	6	88
clump2243	6	89
clump2244	6	90
clump2245	6	91
clump2246	6	92
clump2247	6	93
clump2248	6	94
clump2249	6	96
clump2250	6	97
clump2251	6	98
clump2252	6	99
clump2253	6	101
clump2254	6	102
clump2255	6	103
clump2256	6	104
clump2257	6	105
clump2258	6	106
clump2259	6	107
clump2260	6	108
clump2261	6	109
clump2262	6	110
clump2263	6	111
clump2264	6	112
clump2265	6	113
clump2266	6	114
clump2267	6	115
clump2268	6	116
clump2269	6	117
clump2270	6	118
clump2271	6	119
clump2272	6	120
clump2273	6	121
clump2274	6	122
clump2275	6	123
clump2276	6	124
clump2277	6	125
clump2278	6	126
clump2279	6	127
clump2280	6	128
clump2281	6	129
clump2282	6	130
clump2283	6	131
clump2284	6	132
clump2285	6	133
clump2286	6	134
clump2287	6	135
clump2288	6	137
clump2289	6	138
clump2290	6	139
clump2291	6	140
clump2292	6	141
clump2293	6	142
clump2294	6	144
clump2295	6	148
clump2296	6	149
clump2297	6	154
clump2298	6	158
clump2299	6	160
clump2300	6	162
clump2301	6	163
clump2302	6	164
clump2303	6	165
clump2304	6	166
clump2305	6	168
clump2306	6	170
clump2307	6	171
clump2308	6	172
clump2309	6	173
clump2310	6	174
clump2311	6	176
clump2312	6	178
clump2313	6	180
clump2314	6	181
clump2315	6	182
clump2316	6	192
clump2317	6	193
clump2318	6	194
clump2319	6	195
clump2320	6	196
clump2321	6	198
clump2322	6	200
clump2323	6	201
clump2324	6	203
clump2325	6	208
clump2326	6	209
clump2327	6	210
clump2328	6	212
clump2329	6	213
clump2330	6	214
clump2331	6	217
clump2332	6	220
clump2333	6	221
clump2334	6	222
clump2335	6	225
clump2336	6	226
clump2337	6	249
clump2338	6	253
clump2339	6	254
clump2340	6	256
clump2341	6	257
clump2342	6	258
clump2343	6	269
clump2344	6	275
clump2345	6	278
clump2346	6	280
clump2347	6	281
clump2348	6	284
clump2349	6	285
clump2350	6	287
clump2351	6	288
clump2352	6	289
clump2353	6	293
clump2354	6	294
clump2355	6	295
clump2356	6	296
clump2357	6	297
clump2358	6	298
clump2359	6	303
clump2360	6	304
clump2361	6	305
clump2362	6	306
clump2363	6	309
clump2364	6	313
clump2365	6	314
clump2366	6	315
clump2367	6	316
clump2368	6	317
clump2369	6	318
clump2370	6	320
clump2371	6	322
clump2372	6	324
clump2373	6	325
clump2374	6	326
clump2375	6	328
clump2376	6	332
clump2377	6	334
clump2378	6	336
clump2379	6	345
clump2380	6	351
clump2381	6	352
clump2382	6	353
clump2383	6	354
clump2384	6	356
clump2385	6	357
clump2386	6	358
clump2387	6	359
clump2388	6	360
clump2389	6	364
clump2390	6	365
clump2391	6	369
clump2392	6	373
clump2393	6	375
clump2394	6	376
clump2395	6	380
clump2396	6	381
clump2397	6	386
clump2398	6	387
clump2399	6	389
clump2400	6	394
clump2401	6	399
clump2402	6	400
clump2403	6	403
clump2404	6	404
clump2405	6	405
clump2406	6	406
clump2407	6	409
clump2408	6	410
clump2409	6	412
clump2410	6	415
clump2411	6	416
clump2412	6	417
clump2413	6	418
clump2414	6	419
clump2415	6	423
clump2416	6	426
clump2417	6	427
clump2418	6	428
clump2419	6	429
clump2420	6	430
clump2421	6	433
clump2422	6	436
clump2423	6	437
clump2424	6	438
clump2425	6	440
clump2426	6	442
clump2427	6	443
clump2428	6	445
clump2429	6	446
clump2430	6	447
clump2431	6	450
clump2432	6	455
clump2433	6	457
clump2434	6	464
clump2435	6	465
clump2436	6	466
clump2437	6	467
clump2438	6	468
clump2439	6	469
clump2440	6	470
clump2441	6	473
clump2442	6	474
clump2443	6	478
clump2444	6	479
clump2445	6	480
clump2446	6	481
clump2447	6	484
clump2448	6	487
clump2449	6	488
clump2450	6	489
clump2451	6	493
clump2452	6	495
clump2453	6	500
clump2454	6	504
clump2455	6	508
clump2456	6	509
clump2457	6	510
clump2458	6	511
clump2459	6	519
clump2460	6	520
clump2461	6	521
clump2462	6	523
clump2463	6	525
clump2464	6	526
clump2465	6	530
clump2466	6	532
clump2467	6	533
clump2468	6	537
clump2469	6	538
clump2470	6	539
clump2471	6	540
clump2472	6	541
clump2473	6	543
clump2474	6	545
clump2475	6	547
clump2476	6	548
clump2477	6	549
clump2478	6	550
clump2479	6	553
clump2480	6	554
clump2481	6	555
clump2482	6	556
clump2483	6	559
clump2484	6	560
clump2485	6	565
clump2486	6	566
clump2487	6	567
clump2488	6	571
clump2489	6	574
clump2490	6	588
clump2491	6	590
clump2492	6	594
clump2493	6	603
clump2494	6	604
clump2495	6	605
clump2496	6	606
clump2497	6	607
clump2498	6	608
clump2499	6	609
clump2500	6	610
clump2501	6	611
clump2502	6	612
clump2503	6	613
clump2504	6	614
clump2505	6	615
clump2506	6	616
clump2507	6	617
clump2508	6	620
clump2509	6	621
clump2510	6	624
clump2511	6	625
clump2512	6	626
clump2513	6	627
clump2514	6	630
clump2515	6	631
clump2516	6	633
clump2517	6	634
clump2518	6	635
clump2519	6	636
clump2520	6	637
clump2521	6	639
clump2522	6	640
clump2523	6	641
clump2524	6	642
clump2525	6	643
clump2526	6	644
clump2527	6	645
clump2528	6	646
clump2529	6	651
clump2530	6	652
clump2531	6	654
clump2532	6	656
clump2533	6	658
clump2534	6	659
clump2535	6	660
clump2536	6	661
clump2537	6	663
clump2538	6	665
clump2539	6	666
clump2540	6	670
clump2541	6	671
clump2542	6	674
clump2543	6	675
clump2544	6	677
clump2545	6	682
clump2546	7	0
clump2547	7	1
clump2548	7	3
clump2549	7	4
clump2550	7	5
clump2551	7	6
clump2552	7	7
clump2553	7	8
clump2554	7	9
clump2555	7	12
clump2556	7	13
clump2557	7	14
clump2558	7	16
clump2559	7	17
clump2560	7	21
clump2561	7	22
clump2562	7	23
clump2563	7	25
clump2564	7	28
clump2565	7	29
clump2566	7	32
clump2567	7	36
clump2568	7	37
clump2569	7	39
clump2570	7	40
clump2571	7	41
clump2572	7	42
clump2573	7	46
clump2574	7	48
clump2575	7	50
clump2576	7	51
clump2577	7	52
clump2578	7	55
clump2579	7	56
clump2580	7	57
clump2581	7	58
clump2582	7	63
clump2583	7	64
clump2584	7	66
clump2585	7	67
clump2586	7	68
clump2587	7	71
clump2588	7	72
clump2589	7	73
clump2590	7	75
clump2591	7	76
clump2592	7	77
clump2593	7	79
clump2594	7	81
clump2595	7	82
clump2596	7	83
clump2597	7	84
clump2598	7	85
clump2599	7	87
clump2600	7	88
clump2601	7	89
clump2602	7	91
clump2603	7	92
clump2604	7	96
clump2605	7	97
clump2606	7	98
clump2607	7	99
clump2608	7	100
clump2609	7	102
clump2610	7	103
clump2611	7	104
clump2612	7	105
clump2613	7	106
clump2614	7	107
clump2615	7	108
clump2616	7	109
clump2617	7	110
clump2618	7	111
clump2619	7	112
clump2620	7	113
clump2621	7	116
clump2622	7	118
clump2623	7	119
clump2624	7	122
clump2625	7	123
clump2626	7	124
clump2627	7	125
clump2628	7	126
clump2629	7	134
clump2630	7	135
clump2631	7	136
clump2632	7	142
clump2633	7	145
clump2634	7	146
clump2635	7	147
clump2636	7	150
clump2637	7	151
clump2638	7	153
clump2639	7	156
clump2640	7	161
clump2641	7	163
clump2642	7	167
clump2643	7	168
clump2644	7	170
clump2645	7	171
clump2646	7	172
clump2647	7	174
clump2648	7	178
clump2649	7	181
clump2650	7	183
clump2651	7	184
clump2652	7	186
clump2653	7	188
clump2654	7	189
clump2655	7	190
clump2656	7	191
clump2657	7	194
clump2658	7	195
clump2659	7	196
clump2660	7	197
clump2661	7	200
clump2662	7	202
clump2663	7	203
clump2664	7	204
clump2665	7	207
clump2666	7	209
clump2667	7	210
clump2668	7	211
clump2669	7	212
clump2670	7	213
clump2671	7	216
clump2672	7	219
clump2673	7	220
clump2674	7	221
clump2675	7	225
clump2676	7	231
clump2677	7	244
clump2678	7	246
clump2679	7	247
clump2680	7	248
clump2681	7	253
clump2682	7	259
clump2683	7	262
clump2684	7	270
clump2685	7	271
clump2686	7	272
clump2687	7	275
clump2688	7	276
clump2689	7	277
clump2690	7	279
clump2691	7	281
clump2692	7	285
clump2693	7	289
clump2694	7	290
clump2695	7	291
clump2696	7	292
clump2697	7	293
clump2698	7	296
clump2699	7	297
clump2700	7	300
clump2701	7	305
clump2702	7	308
clump2703	7	310
clump2704	7	312
clump2705	7	314
clump2706	7	317
clump2707	7	318
clump2708	7	319
clump2709	7	321
clump2710	7	324
clump2711	7	325
clump2712	7	326
clump2713	7	327
clump2714	7	329
clump2715	7	330
clump2716	7	332
clump2717	7	339
clump2718	7	346
clump2719	7	347
clump2720	7	348
clump2721	7	350
clump2722	7	351
clump2723	7	352
clump2724	7	355
clump2725	7	356
clump2726	7	364
clump2727	7	368
clump2728	7	369
clump2729	7	370
clump2730	7	374
clump2731	7	379
clump2732	7	381
clump2733	7	384
clump2734	7	385
clump2735	7	388
clump2736	7	389
clump2737	7	390
clump2738	7	391
clump2739	7	392
clump2740	7	393
clump2741	7	394
clump2742	7	396
clump2743	7	399
clump2744	7	400
clump2745	7	401
clump2746	7	402
clump2747	7	405
clump2748	7	407
clump2749	7	408
clump2750	7	410
clump2751	7	411
clump2752	7	412
clump2753	7	418
clump2754	7	419
clump2755	7	420
clump2756	7	421
clump2757	7	424
clump2758	7	426
clump2759	7	427
clump2760	7	429
clump2761	7	430
clump2762	7	431
clump2763	7	432
clump2764	7	433
clump2765	7	434
clump2766	7	437
clump2767	7	439
clump2768	7	440
clump2769	7	442
clump2770	7	446
clump2771	7	447
clump2772	7	448
clump2773	7	459
clump2774	7	460
clump2775	7	461
clump2776	7	462
clump2777	7	467
clump2778	7	473
clump2779	7	474
clump2780	7	476
clump2781	7	477
clump2782	7	478
clump2783	7	479
clump2784	7	485
clump2785	7	493
clump2786	7	495
clump2787	7	496
clump2788	7	497
clump2789	7	498
clump2790	7	499
clump2791	7	501
clump2792	7	503
clump2793	7	508
clump2794	7	511
clump2795	7	514
clump2796	7	515
clump2797	7	516
clump2798	7	517
clump2799	7	518
clump2800	7	523
clump2801	7	524
clump2802	7	525
clump2803	7	526
clump2804	7	528
clump2805	7	530
clump2806	7	531
clump2807	7	539
clump2808	7	540
clump2809	7	542
clump2810	7	552
clump2811	7	553
clump2812	7	554
clump2813	7	555
clump2814	7	557
clump2815	7	558
clump2816	7	559
clump2817	7	560
clump2818	7	562
clump2819	7	563
clump2820	7	566
clump2821	7	573
clump2822	7	574
clump2823	7	575
clump2824	7	577
clump2825	7	578
clump2826	7	579
clump2827	7	580
clump2828	7	590
clump2829	7	591
clump2830	7	596
clump2831	7	599
clump2832	7	600
clump2833	7	602
clump2834	7	603
clump2835	7	604
clump2836	7	605
clump2837	7	606
clump2838	7	608
clump2839	7	609
clump2840	7	611
clump2841	7	612
clump2842	7	614
clump2843	7	618
clump2844	7	619
clump2845	7	620
clump2846	7	623
clump2847	7	624
clump2848	7	625
clump2849	7	626
clump2850	7	627
clump2851	7	628
clump2852	7	630
clump2853	7	632
clump2854	7	633
clump2855	7	634
clump2856	7	635
clump2857	8	2
clump2858	8	3
clump2859	8	6
clump2860	8	7
clump2861	8	8
clump2862	8	11
clump2863	8	12
clump2864	8	13
clump2865	8	14
clump2866	8	15
clump2867	8	16
clump2868	8	17
clump2869	8	18
clump2870	8	19
clump2871	8	20
clump2872	8	21
clump2873	8	24
clump2874	8	25
clump2875	8	26
clump2876	8	27
clump2877	8	28
clump2878	8	32
clump2879	8	33
clump2880	8	34
clump2881	8	35
clump2882	8	36
clump2883	8	37
clump2884	8	38
clump2885	8	39
clump2886	8	40
clump2887	8	41
clump2888	8	43
clump2889	8	44
clump2890	8	45
clump2891	8	46
clump2892	8	47
clump2893	8	48
clump2894	8	49
clump2895	8	50
clump2896	8	52
clump2897	8	54
clump2898	8	56
clump2899	8	57
clump2900	8	58
clump2901	8	61
clump2902	8	63
clump2903	8	64
clump2904	8	66
clump2905	8	69
clump2906	8	70
clump2907	8	73
clump2908	8	75
clump2909	8	76
clump2910	8	77
clump2911	8	78
clump2912	8	79
clump2913	8	80
clump2914	8	81
clump2915	8	82
clump2916	8	84
clump2917	8	85
clump2918	8	86
clump2919	8	88
clump2920	8	89
clump2921	8	90
clump2922	8	91
clump2923	8	92
clump2924	8	93
clump2925	8	94
clump2926	8	95
clump2927	8	96
clump2928	8	97
clump2929	8	99
clump2930	8	100
clump2931	8	102
clump2932	8	103
clump2933	8	104
clump2934	8	106
clump2935	8	107
clump2936	8	108
clump2937	8	109
clump2938	8	110
clump2939	8	111
clump2940	8	112
clump2941	8	113
clump2942	8	114
clump2943	8	115
clump2944	8	117
clump2945	8	118
clump2946	8	119
clump2947	8	122
clump2948	8	131
clump2949	8	132
clump2950	8	136
clump2951	8	142
clump2952	8	153
clump2953	8	154
clump2954	8	155
clump2955	8	157
clump2956	8	159
clump2957	8	160
clump2958	8	162
clump2959	8	164
clump2960	8	166
clump2961	8	167
clump2962	8	168
clump2963	8	169
clump2964	8	170
clump2965	8	171
clump2966	8	172
clump2967	8	173
clump2968	8	174
clump2969	8	175
clump2970	8	187
clump2971	8	188
clump2972	8	189
clump2973	8	190
clump2974	8	192
clump2975	8	193
clump2976	8	194
clump2977	8	196
clump2978	8	200
clump2979	8	208
clump2980	8	212
clump2981	8	213
clump2982	8	215
clump2983	8	220
clump2984	8	221
clump2985	8	227
clump2986	8	229
clump2987	8	230
clump2988	8	231
clump2989	8	233
clump2990	8	235
clump2991	8	236
clump2992	8	238
clump2993	8	240
clump2994	8	241
clump2995	8	246
clump2996	8	247
clump2997	8	249
clump2998	8	250
clump2999	8	251
clump3000	8	253
clump3001	8	254
clump3002	8	256
clump3003	8	260
clump3004	8	263
clump3005	8	264
clump3006	8	265
clump3007	8	266
clump3008	8	267
clump3009	8	275
clump3010	8	276
clump3011	8	278
clump3012	8	283
clump3013	8	284
clump3014	8	285
clump3015	8	286
clump3016	8	287
clump3017	8	288
clump3018	8	290
clump3019	8	293
clump3020	8	294
clump3021	8	295
clump3022	8	297
clump3023	8	301
clump3024	8	303
clump3025	8	305
clump3026	8	316
clump3027	8	321
clump3028	8	322
clump3029	8	323
clump3030	8	324
clump3031	8	326
clump3032	8	327
clump3033	8	328
clump3034	8	329
clump3035	8	330
clump3036	8	331
clump3037	8	332
clump3038	8	334
clump3039	8	335
clump3040	8	336
clump3041	8	338
clump3042	8	347
clump3043	8	350
clump3044	8	356
clump3045	8	366
clump3046	8	368
clump3047	8	369
clump3048	8	371
clump3049	8	372
clump3050	8	374
clump3051	8	375
clump3052	8	376
clump3053	8	379
clump3054	8	381
clump3055	8	382
clump3056	8	383
clump3057	8	384
clump3058	8	385
clump3059	8	386
clump3060	8	388
clump3061	8	389
clump3062	8	392
clump3063	8	393
clump3064	8	395
clump3065	8	396
clump3066	8	397
clump3067	8	398
clump3068	8	399
clump3069	8	400
clump3070	8	401
clump3071	8	403
clump3072	8	404
clump3073	8	405
clump3074	8	408
clump3075	8	409
clump3076	8	410
clump3077	8	411
clump3078	8	412
clump3079	8	413
clump3080	8	414
clump3081	8	415
clump3082	8	423
clump3083	8	424
clump3084	8	425
clump3085	8	432
clump3086	8	433
clump3087	8	435
clump3088	8	436
clump3089	8	437
clump3090	8	438
clump3091	8	439
clump3092	8	440
clump3093	8	441
clump3094	8	446
clump3095	8	448
clump3096	8	458
clump3097	8	464
clump3098	8	465
clump3099	8	466
clump3100	8	467
clump3101	8	468
clump3102	8	469
clump3103	8	470
clump3104	8	471
clump3105	8	473
clump3106	8	474
clump3107	8	475
clump3108	8	476
clump3109	8	478
clump3110	8	480
clump3111	8	485
clump3112	8	486
clump3113	8	487
clump3114	8	490
clump3115	8	491
clump3116	8	492
clump3117	8	493
clump3118	8	494
clump3119	8	496
clump3120	8	497
clump3121	8	498
clump3122	8	499
clump3123	8	500
clump3124	8	501
clump3125	8	502
clump3126	8	503
clump3127	8	504
clump3128	8	505
clump3129	8	506
clump3130	8	507
clump3131	8	508
clump3132	8	509
clump3133	8	510
clump3134	8	511
clump3135	8	512
clump3136	8	513
clump3137	8	514
clump3138	8	515
clump3139	8	516
clump3140	8	517
clump3141	8	518
clump3142	8	519
clump3143	8	520
clump3144	8	521
clump3145	8	522
clump3146	8	523
clump3147	8	524
clump3148	8	525
clump3149	8	526
clump3150	8	527
clump3151	8	529
clump3152	8	530
clump3153	8	532
clump3154	8	534
clump3155	8	537
clump3156	8	538
clump3157	8	539
clump3158	8	540
clump3159	8	541
clump3160	8	542
clump3161	8	543
clump3162	8	545
clump3163	8	546
clump3164	8	547
clump3165	8	552
clump3166	8	555
clump3167	8	556
clump3168	8	558
clump3169	8	560
clump3170	8	562
clump3171	8	564
clump3172	8	566
clump3173	8	567
clump3174	8	568
clump3175	8	573
clump3176	8	575
clump3177	8	576
clump3178	8	578
clump3179	8	579
clump3180	8	582
clump3181	8	584
clump3182	8	585
clump3183	9	2
clump3184	9	3
clump3185	9	4
clump3186	9	5
clump3187	9	7
clump3188	9	9
clump3189	9	10
clump3190	9	12
clump3191	9	13
clump3192	9	14
clump3193	9	15
clump3194	9	16
clump3195	9	17
clump3196	9	18
clump3197	9	21
clump3198	9	23
clump3199	9	24
clump3200	9	25
clump3201	9	26
clump3202	9	29
clump3203	9	31
clump3204	9	33
clump3205	9	41
clump3206	9	42
clump3207	9	43
clump3208	9	44
clump3209	9	45
clump3210	9	46
clump3211	9	49
clump3212	9	50
clump3213	9	51
clump3214	9	53
clump3215	9	54
clump3216	9	55
clump3217	9	56
